15248	10	17919
15248	12	17919
15248	14	17919
15248	10	16616
15248	14	16616
15248	13	16616
15248	10	21438
15248	14	21438
15248	12	21438
15248	10	17699
15248	13	17699
15248	14	17699
15248	10	17548
15248	14	17548
15248	12	17548
15248	14	21583
15248	13	21583
15248	15	21583
15248	10	19645
15248	14	19645
15248	12	19645
15248	10	17770
15248	14	17770
15248	12	17770
15248	10	18548
15248	12	18548
15248	14	18548
15248	10	18061
15248	13	18061
15248	12	18061
15248	10	19941
15248	12	19941
15248	14	19941
15248	10	20448
15248	14	20448
15248	13	20448
15248	10	16902
15248	13	16902
15248	14	16902
15248	10	19522
15248	12	19522
15248	14	19522
15248	10	19422
15248	13	19422
15248	14	19422
15248	10	16749
15248	12	16749
15248	13	16749
15248	10	19727
15248	14	19727
15248	13	19727
15248	10	18769
15248	13	18769
15248	14	18769
15248	10	16503
15248	13	16503
15248	14	16503
15248	10	17547
15248	14	17547
15248	13	17547
14220	10	17753
14220	13	17753
14220	14	17753
14220	10	20233
14220	13	20233
14220	14	20233
14220	10	17849
14220	12	17849
14220	14	17849
14220	10	20735
14220	13	20735
14220	14	20735
14220	10	21561
14220	13	21561
14220	14	21561
14220	10	17106
14220	13	17106
14220	14	17106
14220	10	21550
14220	13	21550
14220	14	21550
14220	10	19268
14220	13	19268
14220	14	19268
14220	10	21149
14220	13	21149
14220	14	21149
14220	10	19439
14220	14	19439
14220	13	19439
14220	10	20627
14220	14	20627
14220	13	20627
14220	10	18941
14220	13	18941
14220	12	18941
14220	10	21727
14220	13	21727
14220	14	21727
14220	10	21493
14220	13	21493
14220	14	21493
14220	10	17489
14220	13	17489
14220	12	17489
14220	10	19384
14220	13	19384
14220	14	19384
14220	10	21704
14220	14	21704
14220	13	21704
14220	10	17151
14220	13	17151
14220	14	17151
14220	10	21450
14220	13	21450
14220	14	21450
14220	10	19811
14220	11	19811
14220	12	19811
9598	10	20899
9598	13	20899
9598	11	20899
9598	10	18342
9598	13	18342
9598	14	18342
9598	10	19455
9598	14	19455
9598	13	19455
9598	10	21605
9598	13	21605
9598	11	21605
9598	10	16643
9598	11	16643
9598	13	16643
9598	10	18677
9598	14	18677
9598	11	18677
9598	10	19964
9598	13	19964
9598	14	19964
9598	10	17482
9598	13	17482
9598	12	17482
9598	10	19519
9598	11	19519
9598	13	19519
9598	10	21446
9598	11	21446
9598	13	21446
9598	10	18732
1211	10	17449
9598	13	17710
9598	10	19146
9598	13	19146
9598	14	19146
9598	10	20221
9598	14	20221
9598	13	20221
9598	10	16852
9598	10	18656
9598	10	21731
9598	10	17419
9598	11	17419
9598	13	17419
9598	10	18464
9598	11	18464
9598	13	18464
9598	10	18859
9598	13	18859
9598	14	18859
9598	10	21392
9598	13	21392
9598	14	21392
9598	10	19860
9598	11	19860
9598	13	19860
9598	10	21231
9598	13	21231
