15248	10	17919
15248	10	16616
15248	10	21438
23738	24	17699
15248	10	17763
39994	18	21583
15248	10	19645
23738	21	17770
15248	10	18548
24575	18	18061
15248	10	19941
23738	24	20448
15248	10	16902
15248	10	19522
15248	10	19422
23738	24	16749
15248	10	19727
15248	10	19449
15248	13	16503
34956	17	17547
14220	10	17753
14220	13	20233
14220	10	21737
14220	10	17071
14220	10	17515
14220	10	21440
14661	10	21050
14220	10	19243
14220	13	21149
14220	14	19439
14220	11	20627
14220	10	20428
14220	16	21727
14220	13	21493
14220	10	18206
14220	10	17846
14220	16	21704
14220	11	17151
14220	10	21450
27932	20	19513
78	10	20899
43719	24	18342
9598	10	19455
9598	10	19809
30108	22	16643
9598	10	17158
9598	10	19964
9598	10	20727
9598	10	19519
9598	10	16953
59154	17	17449
15554	10	19146
9598	10	19809
173	15	16809
9598	10	19347
9598	10	21373
9598	10	18859
43719	21	21392
30108	24	19860
9598	10	21231
34723	29	49240
1211	10	18837
16115	10	17862
29649	19	18399
12831	16	17741
29649	21	19196
30860	24	19134
50213	17	17407
15429	10	18837
43719	17	17312
10885	12	18867
16115	10	20822
15554	10	21365
10885	10	20232
1221	10	18837
35620	33	45119
10885	10	18850
29649	18	21563
10885	10	21066
16156	10	20625
14361	10	20295
14361	10	19612
14361	10	19878
14361	15	19825
14361	10	20884
14361	10	20694
14361	11	17974
14361	10	18358
14361	10	17868
14361	11	18330
14361	10	17136
14361	15	21416
14361	10	19119
14361	10	20232
14361	10	20014
371	10	21766
14361	10	18881
14361	10	20942
14361	10	18798
14361	10	20041
50725	24	18720
14420	10	21575
14420	10	19564
14420	10	17743
14420	10	19609
14420	3	47169
7020	10	18579
14420	10	21172
27774	26	17354
14420	13	18102
14420	10	18556
14420	10	17666
34490	31	55297
15655	10	20784
14420	10	19276
14420	10	20880
14420	10	21504
14420	10	19513
14420	10	21522
14420	15	19660
7633	10	20600
8969	6	35584
16156	15	21729
8969	10	19487
15112	10	21040
15554	10	19339
8969	10	20811
8969	10	21405
32348	22	20116
395	15	18730
8969	10	18975
8969	3	41048
8969	10	19964
8969	10	17337
8969	12	21698
8969	10	18418
15209	10	19339
35435	17	16842
8969	10	21516
8969	10	19908
893	11	20836
893	10	21710
893	10	21341
893	10	21135
893	10	21055
893	10	17455
893	15	18729
32936	22	18818
893	0	45921
33067	18	17135
893	13	17890
893	15	19816
893	10	19573
893	10	21037
893	10	20303
14464	10	19839
893	10	17313
893	10	17690
36145	23	19313
893	8	28153
14344	12	17068
14344	10	20875
395	15	19426
14344	10	20228
14344	10	20788
14344	10	19129
7619	10	18898
14344	10	19670
14344	16	19510
14344	10	20648
14344	11	20424
14344	10	19705
41446	23	19839
14344	10	19896
14344	10	18964
14344	10	17136
346	10	20983
14344	10	20620
14344	6	45906
